gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4650013320				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1764376591	OBS1764376591		obsr1903757															PRESENT																							2023-06-10		161	161	2023	6	10												ASIA				KZ	Shyghys Qazaqstan oblysy			Markakol--Urynkay									48.79077	86.025444																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:09:02.310Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:09:02.310Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.5_1	East Kazakhstan	KAZ.5.8_1	Kurchumskiy			LC
4649858482				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1762857931	OBS1762857931		obsr1417083		3													PRESENT																							2023-06-18		169	169	2023	6	18												ASIA				KZ	Almaty			Almaty Province, KZ (45.795, 75.136)									45.795387	75.135864																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:22:46.414Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:22:46.414Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4649547438				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1758549051	OBS1758549051		obsr1417083		1													PRESENT																							2023-06-03		154	154	2023	6	3												ASIA				KZ	Almaty			Нeizvestnaya doroga, Almatı oblısı, KZ (43.141, 78.962)									43.14085	78.96241																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:24:29.732Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:24:29.732Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.12_1	Raiymbekskiy			LC
4649455063				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1760180928	OBS1760180928		obsr1417083		1													PRESENT																							2023-06-15		166	166	2023	6	15												ASIA				KZ	Almaty			Kanshengel--General Area									44.321125	75.549675																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:40:48.103Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:40:48.103Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
4649370768				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1684795430	OBS1684795430		obsr993923		3													PRESENT																							2023-04-02		92	92	2023	4	2												ASIA				KZ	Aqmola oblysy			Акмол, степь									51.086388	70.97217																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:08:35.206Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:08:35.206Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.2_1	Aqmola	KAZ.2.14_1	Tselinogradskiy			LC
4649350356				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1721758815	OBS1721758815		obsr3786620		15													PRESENT																							2023-05-13		133	133	2023	5	13												ASIA				KZ	Soltüstik Qazaqstan oblysy			A-16, Солтүстік Қазақстан облысы, KZ (54,386, 68,613)									54.38557	68.61343																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:10:24.819Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:10:24.819Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.7_1	North Kazakhstan	KAZ.7.4_1	Esil`skiy			LC
4649211610				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1703484612	OBS1703484612		obsr2464420		5													PRESENT																							2023-04-21		111	111	2023	4	21												ASIA				KZ	Almaty			M-36, Almatı oblısı, KZ (44,312, 75,563)									44.31249	75.5633																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:39:28.766Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:39:28.766Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
4649024212				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1765866999	OBS1765866999		obsr424895		2													PRESENT																							2023-06-09		160	160	2023	6	9												ASIA				KZ	Almaty			KB-3 KZ-Almaty (45.0066,75.0222)									45.006596	75.02224																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:01:23.265Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:01:23.265Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4648981356				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1762859021	OBS1762859021		obsr1417083		2													PRESENT																							2023-06-17		168	168	2023	6	17												ASIA				KZ	Almaty			Нeizvestnaya doroga, Almatı oblısı, KZ (45.513, 75.191)									45.513	75.19149																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:25:07.979Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:25:07.979Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4648536991				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1819699075	OBS1819699075		obsr1417083		90													PRESENT																							2023-09-01		244	244	2023	9	1												ASIA				KZ	Zhambyl oblysy			Chuy river delta									43.329815	74.122505																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:42:11.007Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:42:11.007Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.14_1	Zhambyl	KAZ.14.7_1	Shuskiy			LC
4648462505				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1705944506	OBS1705944506		obsr3133755		5													PRESENT																							2023-05-01		121	121	2023	5	1												ASIA				KZ	Almaty			Kensu river valley									43.01592	78.83637																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:49:13.420Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:49:13.420Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.12_1	Raiymbekskiy			LC
4648103253				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1740863729	OBS1740863729		obsr38671		1													PRESENT																							2023-05-25		145	145	2023	5	25												ASIA				KZ	Almaty			KB-3 KZ-Almaty (45.0065,75.0221)									45.006454	75.02206																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:10:04.825Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:10:04.825Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4647644543				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1733276986	OBS1733276986		obsr395043		2													PRESENT																							2023-05-19		139	139	2023	5	19												ASIA				KZ	Almaty			Topar area at 44.99455, 75.01616									44.99455	75.01616																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:41:21.145Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:41:21.145Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4647341560				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1771502473	OBS1771502473		obsr1070967		1													PRESENT																							2023-06-04		155	155	2023	6	4												ASIA				KZ	Almaty oblysy			Kegen Plains									43.11227	79.1861																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:40:38.225Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:40:38.225Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.12_1	Raiymbekskiy			LC
4647280875				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1771146073	OBS1771146073		obsr1057125		5													PRESENT																							2023-06-19		170	170	2023	6	19												ASIA				KZ	Almaty			Koltaban Lake									45.364384	78.626																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:11:19.313Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:11:19.313Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.14_1	Taldyqorghan			LC
4647041018				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1765646430	OBS1765646430		obsr562214		1													PRESENT																							2023-06-03		154	154	2023	6	3												ASIA				KZ	Almaty			Sogarty Plain, KZ-Almaty (43.5107,79.1698)									43.51068	79.16981																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:26:24.535Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:26:24.535Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.16_1	Uygurskiy			LC
4646137979				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1782456939	OBS1782456939		obsr1057125		1													PRESENT																							2023-07-12		193	193	2023	7	12												ASIA				KZ	Almaty			Кім Асар шатқалы [Kim Asar Gorge]									43.16452	77.07507																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:03:12.996Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:03:12.996Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.15_1	Talgarskiy			LC
4645304178				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1744436153	OBS1744436153		obsr429294		1													PRESENT																							2023-05-19		139	139	2023	5	19												ASIA				KZ	Almaty			Sharyn Canyon KZ-Almaty (43.3615,79.0473)									43.361473	79.04732																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:09:41.874Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:09:41.874Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.5_1	Enbekshikazakhskiy			LC
4644909198				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1721562360	OBS1721562360		obsr3682122		15													PRESENT																							2023-05-13		133	133	2023	5	13												ASIA				KZ	Soltüstik Qazaqstan oblysy			A-16, Солтүстік Қазақстан облысы, KZ (54,386, 68,613)									54.38557	68.61343																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:25:29.153Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:25:29.153Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.7_1	North Kazakhstan	KAZ.7.4_1	Esil`skiy			LC
4644569129				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1708632523	OBS1708632523		obsr2552424		50													PRESENT																							2023-05-04		124	124	2023	5	4												ASIA				KZ	Almaty			Kanshengel--General Area									44.321125	75.549675																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T09:00:13.175Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T09:00:13.175Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.17_1	Zhambylskiy			LC
4644472491				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1733546472	OBS1733546472		obsr90467		1													PRESENT																							2023-05-20		140	140	2023	5	20												ASIA				KZ	Almaty			Waterhole near Koktal									45.483036	75.23995																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:39:51.657Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:39:51.657Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4644101415				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1711318626	OBS1711318626		obsr1516913		5													PRESENT																							2023-05-06		126	126	2023	5	6												ASIA				KZ	Almaty			Well near Koktal, KZ									45.483288	75.240105																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T08:39:32.973Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T08:39:32.973Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
4643144036				CC_BY_4_0									CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS1758561925	OBS1758561925		obsr1417083		6													PRESENT																							2023-05-30		150	150	2023	5	30												ASIA				KZ	Almaty			Ile River Delta--Zheltorangy Poplars; (IBA KZ094)									45.052	75.26894																																																	avibase-06D9A2C8	Milvus migrans (Boddaert, 1783)								Animalia	Chordata	Aves	Accipitriformes		Accipitridae				Milvus	Milvus			migrans			SPECIES		Black Kite		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	KZ	2024-04-17T10:11:14.449Z						CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED		true	false	5229167	5229167	1	44	212	7191147	2877	5229166		5229167	Milvus migrans	Milvus migrans (Boddaert, 1783)	Milvus migrans		DWC_ARCHIVE	2024-04-17T10:11:14.449Z	2024-04-15T22:36:22.136Z	false			false	EUROPE	EUROPE	KAZ	Kazakhstan	KAZ.1_1	Almaty	KAZ.1.4_1	Balkhashskiy			LC
