gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4424283121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/326384619/original.jpeg	https://www.inaturalist.org/photos/326384619					2023-04-09T16:38:30Z	Elena Shnayder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elena Shnayder
4424115542	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/323487696/original.jpeg	https://www.inaturalist.org/photos/323487696					2023-09-26T22:57:42Z	anton_abushin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anton_abushin
4424110280	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325462980/original.jpeg	https://www.inaturalist.org/photos/325462980					2023-10-04T18:13:42Z	Elena Shnayder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elena Shnayder
4424086773	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/325969675/original.jpg	https://www.inaturalist.org/photos/325969675					2023-08-27T17:07:14Z	Andrew Bazdyrev		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Andrew Bazdyrev
4420973655	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/324747569/original.jpeg	https://www.inaturalist.org/photos/324747569					2023-09-29T10:27:26Z	anton_abushin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anton_abushin
4420771416	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/324971825/original.jpeg	https://www.inaturalist.org/photos/324971825					2023-10-03T20:25:26Z	Elena Shnayder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Elena Shnayder
4414269808	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/319613010/original.jpeg	https://www.inaturalist.org/photos/319613010					2023-06-20T22:31:04Z	Кристина Деменьшина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Кристина Деменьшина
4413763714	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/319609932/original.jpeg	https://www.inaturalist.org/photos/319609932					2023-06-15T04:37:06Z	Кристина Деменьшина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Кристина Деменьшина
4407292020	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/315768928/original.jpeg	https://www.inaturalist.org/photos/315768928					2023-05-22T00:17:49Z	Sergey Lednev		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sergey Lednev
4407292020	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/315768972/original.jpeg	https://www.inaturalist.org/photos/315768972					2023-05-22T00:18:09Z	Sergey Lednev		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sergey Lednev
